,created_at,favorite_count,location,retweet_count,text
54,Sun Mar 18 23:20:34 +0000 2018,0,No Location,329,"RT @MikeQuindazzi: This Embark #selfdriving semi-truck just completed a 2,400 mile test drive from California to Florida without relying on…"
55,Sun Mar 18 23:20:29 +0000 2018,0,No Location,5,RT @nschaetti: 10 Surprising Ways #MachineLearning is Being Used Today - InformationWeek #AI #IA #BigData #DataScience https://t.co/AGzsTOV…
56,Sun Mar 18 23:20:27 +0000 2018,0,No Location,2,RT @JMCamiade: #IBM platform integrates #DataScience and #MachineLearning to boost enterprise #AI - https://t.co/Bx63lSA0s6
57,Sun Mar 18 23:20:15 +0000 2018,0,No Location,94,"RT @Strat_AI: #AI experts list the real dangers of #ArtificialIntelligence - https://t.co/k0UarTcSl7

#analytics #datascience #datamining #…"
58,Sun Mar 18 23:20:10 +0000 2018,0,No Location,1,RT @MarvinKon: #Google lance son API pour mieux gérer les données médicales « Cloud Healthcare » : organiser l’information mondiale et la r…
59,Sun Mar 18 23:20:08 +0000 2018,0,No Location,6,"RT @Ronald_vanLoon: The Future of #ArtificialIntelligence in #DigitalMarketing 
by @imariajohnsen @Smashwords | 

Read more here: https://t…"
60,Sun Mar 18 23:20:07 +0000 2018,2,No Location,6,"The Future of #ArtificialIntelligence in #DigitalMarketing 
by @imariajohnsen @Smashwords | 

Read more here:… https://t.co/B2DlQWH5cg"
61,Sun Mar 18 23:20:03 +0000 2018,0,No Location,1,"How AI Could Help the Public Sector https://t.co/6EDtoEHlGM
#AI #BigData #ML #DL #IoT #IIoT #MachineLearning… https://t.co/L5nlQjkdLI"
62,Sun Mar 18 23:19:57 +0000 2018,0,No Location,1,RT @LeaderGPU: “Ten Machine Learning Algorithms You Should Know to Become a Data Scientist” by Shashank Gupta https://t.co/drHxVlC5CM #ml #…
63,Sun Mar 18 23:19:24 +0000 2018,0,No Location,5,RT @nschaetti: 10 Surprising Ways #MachineLearning is Being Used Today - InformationWeek #AI #IA #BigData #DataScience https://t.co/AGzsTOV…
64,Sun Mar 18 23:19:22 +0000 2018,0,No Location,4,"RT @sleepypioneer: #100DaysOfCode R1D76 &amp;77 sticking with the theme of my weekend #IoT I am sharing an article on @amazon Go store, I cant…"
65,Sun Mar 18 23:19:11 +0000 2018,1,No Location,1,“Ten Machine Learning Algorithms You Should Know to Become a Data Scientist” by Shashank Gupta https://t.co/drHxVlC5CM #ml #machinelearning
66,Sun Mar 18 23:19:03 +0000 2018,0,No Location,24,RT @KirkDBorne: What Exactly is Artificial Intelligence? https://t.co/POZbtb0Uc3 #abdsc #AI #BigData #MachineLearning #DeepLearning #DataSc…
67,Sun Mar 18 23:18:52 +0000 2018,0,No Location,11,RT @kdnuggets: Managing #MachineLearning Workflows with Scikit-learn Pipelines Part 1: A Gentle Introduction https://t.co/27wasE4vzN https:…
68,Sun Mar 18 23:18:48 +0000 2018,0,No Location,0,"Know, Trust, Use your #Data! #IBMUGI brings elegance of simplicity at scale to make data accessible in whatever you… https://t.co/GUIYrXb5v8"
69,Sun Mar 18 23:18:24 +0000 2018,0,No Location,8,"RT @Jadirectivestwt: #Discount | 26 Best #MachineLearning and #DeepLearning Courses for #DataScientists 

https://t.co/nv0t6QMk8E

#AI #Art…"
70,Sun Mar 18 23:18:17 +0000 2018,0,No Location,19,"RT @HealthierRec: How #data is transforming #healthcare:

#BigData #HealthTech #datascience #ai #tech #MachineLearning #deeperlearning #IoT…"
71,Sun Mar 18 23:18:06 +0000 2018,0,No Location,37,RT @PyImageSearch: I am excited to announce that @Microsoft + @MSFTResearch are sponsoring PyImageConf 2018 and providing FREE pre-configur…
72,Sun Mar 18 23:17:53 +0000 2018,0,No Location,16,"RT @iMariaJohnsen: A #NewYorker developed an #algorithm to see how often the lanes are blocked by autos.?? https://t.co/Z8yqU8hzbu

#Machin…"
73,Sun Mar 18 23:17:52 +0000 2018,0,No Location,21,RT @gcosma1: Great! A Beginner's Guide to Understanding Convolutional Neural Networks (Part 2 w/ papers!) https://t.co/47EuG5tGi0 via @DZon…
74,Sun Mar 18 23:17:50 +0000 2018,0,No Location,11,"RT @iMariaJohnsen: #AI in #businessintelligence ??
https://t.co/bj2OaatDPw

#innovation #invention #advice #technology #organization #stati…"
75,Sun Mar 18 23:17:45 +0000 2018,0,No Location,21,RT @kdnuggets: How to do #MachineLearning Efficiently https://t.co/0MVYQQdlXQ https://t.co/Ju8ZCk3gHN
76,Sun Mar 18 23:17:43 +0000 2018,0,No Location,11,RT @IainLJBrown: Wada to use artificial intelligence to catch doping cheats more efficiently https://t.co/nanSyp6VAI #DataScience #MachineL…
77,Sun Mar 18 23:17:38 +0000 2018,0,No Location,19,"RT @ipfconline1: Voice #Bots: Most Human Computers We’ve Ever Had

https://t.co/mtTBnpjgsX   [by @buildanything v/ @ekplugin]
#AI #NLP #Mac…"
78,Sun Mar 18 23:17:35 +0000 2018,0,No Location,85,"RT @java: How to use machine learning and  build a web-based application to classify images uploaded by the app’s users 

#MachineLearning…"
79,Sun Mar 18 23:17:35 +0000 2018,0,No Location,31,RT @gcosma1: Great example of Reinforcement learning! Using Q-Learning to teach a robot how to walk?—?A.I. Odyssey part. https://t.co/WkKoH…
80,Sun Mar 18 23:17:15 +0000 2018,0,No Location,5,RT @nschaetti: 10 Surprising Ways #MachineLearning is Being Used Today - InformationWeek #AI #IA #BigData #DataScience https://t.co/AGzsTOV…
81,Sun Mar 18 23:17:07 +0000 2018,0,No Location,39,"RT @bobehayes: 10 Challenges to Practicing #DataScience at Work https://t.co/v5fF12E3Nc #machinelearning 
1. Dirty data (36%)
2. Lack of DS…"
82,Sun Mar 18 23:17:05 +0000 2018,0,No Location,2,RT @JMCamiade: #IBM platform integrates #DataScience and #MachineLearning to boost enterprise #AI - https://t.co/Bx63lSA0s6
83,Sun Mar 18 23:16:52 +0000 2018,0,No Location,4,RT @SachinLulla: Big Data Might Lead to Higher Prices https://t.co/LJDSm5lkY9 #BigData #DataScience #InternetOfThings #ArtificialIntelligen…
84,Sun Mar 18 23:16:41 +0000 2018,0,No Location,9,"RT @Jadirectivestwt: Discount | 21 Best #DataScience Courses to Become the #DataScientist

https://t.co/21McNGteRQ

#AI #ArtificialIntellig…"
85,Sun Mar 18 23:16:39 +0000 2018,0,No Location,78,RT @gcosma1: Nice explanation of CNN and the math behind it!  A Beginner's Guide to Understanding Convolutional Neural Networks https://t.c…
86,Sun Mar 18 23:16:36 +0000 2018,0,No Location,15,"RT @SpirosMargaris: What will future 

#space #robots look like? 

https://t.co/xxgizeE4B1 @chelsea_gohd #fintech #insurtech #AI #Artificia…"
87,Sun Mar 18 23:16:30 +0000 2018,0,No Location,8,RT @evankirstel: Why Self-Taught Artificial Intelligence Has Trouble With the Real World https://t.co/IZ7ftdkCcC #ArtificialIntelligence #A…
88,Sun Mar 18 23:16:29 +0000 2018,0,No Location,5,10 Surprising Ways #MachineLearning is Being Used Today - InformationWeek #AI #IA #BigData #DataScience https://t.co/AGzsTOVS1w
89,Sun Mar 18 23:16:28 +0000 2018,0,No Location,12,"RT @ahmedjr_16: 26 Best #MachineLearning and #DeepLearning Courses for #DataScientists 

https://t.co/3GB0bh0EtX

#AI #ArtificialIntelligen…"
90,Sun Mar 18 23:16:27 +0000 2018,0,No Location,17,"RT @ahmedjr_16: 29 Best #DataAnalytics Courses for #Business Professionals

https://t.co/ckIs0c9k9p 

#DataScience #DataScientist #DataScie…"
91,Sun Mar 18 23:16:25 +0000 2018,0,No Location,9,"RT @Jadirectivestwt: Discount | 21 Best #DataScience Courses to Become the #DataScientist

https://t.co/21McNGteRQ

#AI #ArtificialIntellig…"
92,Sun Mar 18 23:16:23 +0000 2018,0,No Location,85,"RT @java: How to use machine learning and  build a web-based application to classify images uploaded by the app’s users 

#MachineLearning…"
93,Sun Mar 18 23:16:22 +0000 2018,0,No Location,8,"RT @Jadirectivestwt: Discount | 26 Best #MachineLearning and #DeepLearning Courses for #DataScientists 

https://t.co/nv0t6QMk8E

#AI #Arti…"
94,Sun Mar 18 23:16:16 +0000 2018,0,No Location,16,"RT @iMariaJohnsen: A #NewYorker developed an #algorithm to see how often the lanes are blocked by autos.?? https://t.co/Z8yqU8hzbu

#Machin…"
95,Sun Mar 18 23:16:15 +0000 2018,0,No Location,8,"RT @Jadirectivestwt: #Discount | 26 Best #MachineLearning and #DeepLearning Courses for #DataScientists 

https://t.co/nv0t6QMk8E

#AI #Art…"
96,Sun Mar 18 23:16:14 +0000 2018,0,No Location,2,#IBM platform integrates #DataScience and #MachineLearning to boost enterprise #AI - https://t.co/Bx63lSA0s6
97,Sun Mar 18 23:16:11 +0000 2018,0,No Location,8,"RT @ahmedjr_16: 21 Best #DataScience Courses to Become the #DataScientist

https://t.co/MqP4EYcaAE

#AI #ArtificialIntelligence #BI #Machin…"
98,Sun Mar 18 23:16:04 +0000 2018,0,No Location,8,"RT @ahmedjr_16: 21 Best #DataScience Courses to Become the #DataScientist

https://t.co/MqP4EYtLZe

#AI #ArtificialIntelligence #BI #Machin…"
99,Sun Mar 18 23:15:55 +0000 2018,0,No Location,16,"RT @iMariaJohnsen: A #NewYorker developed an #algorithm to see how often the lanes are blocked by autos.?? https://t.co/Z8yqU8hzbu

#Machin…"
