,created_at,favorite_count,location,retweet_count,text
22,Sun Mar 18 23:23:40 +0000 2018,0,No Location,8,RT @DrivingTheDay: News Review: The Consensus GAC Advice on EU #GDPR &amp; ICANN #WHOIS Was The Final Blow To @ICANN at #ICANN61  https://t.co/…
23,Sun Mar 18 23:23:30 +0000 2018,0,No Location,5,"RT @DallasOEM: #CyberSecurity is a year-round responsibility. With more and more happening online, it's vital to keep personal information…"
24,Sun Mar 18 23:23:10 +0000 2018,0,No Location,5,RT @nppd_krebs: Congratulations to my alma mater @UVA for winning the @MidAtlanticCCDC Cyber Defense Competition! Great to see so many stud…
25,Sun Mar 18 23:22:49 +0000 2018,0,No Location,8,RT @DrivingTheDay: News Review: The Consensus GAC Advice on EU #GDPR &amp; ICANN #WHOIS Was The Final Blow To @ICANN at #ICANN61  https://t.co/…
26,Sun Mar 18 23:22:48 +0000 2018,0,No Location,0,The latest Cyber Chat News! https://t.co/RasElkclG0 Thanks to @CCIOS_ @CSOonline #cybersecurity #ddos
27,Sun Mar 18 23:22:46 +0000 2018,0,No Location,2,"RT @davidjwalling: #Cybersecurity #InfoSec
Carreiro: plaintiffs likely moving forward with discovery and hoping for settlement.

https://t.…"
28,Sun Mar 18 23:22:37 +0000 2018,0,No Location,224,"RT @Fisher85M: With a 360° viewing angle and night vision, this remotely controlled #drone can be used for #surveillance. {Video}

#Robots…"
29,Sun Mar 18 23:22:26 +0000 2018,0,No Location,8,RT @DrivingTheDay: News Review: The Consensus GAC Advice on EU #GDPR &amp; ICANN #WHOIS Was The Final Blow To @ICANN at #ICANN61  https://t.co/…
30,Sun Mar 18 23:22:01 +0000 2018,0,No Location,0,90 percent of all #cybersecurity attacks start with email #phishing. https://t.co/2fs0taf9LE
31,Sun Mar 18 23:21:47 +0000 2018,0,No Location,185,RT @MikeQuindazzi: 9 intentions of #hacks and #cyberattacks that threaten M&amp;A activity. #cybersecurity #ransomware #malware #ciso #cio #iot…
32,Sun Mar 18 23:21:23 +0000 2018,0,No Location,0,"RT DublinAirport: Please place all laptops, tablets, belts, coats and Triple Crowns in the tray provided. Brilliant… https://t.co/J7vtcpOvDY"
33,Sun Mar 18 23:21:13 +0000 2018,0,No Location,8,RT @DrivingTheDay: News Review: The Consensus GAC Advice on EU #GDPR &amp; ICANN #WHOIS Was The Final Blow To @ICANN at #ICANN61  https://t.co/…
34,Sun Mar 18 23:20:38 +0000 2018,0,No Location,1,"RT @jgodard2: How AI Could Help the Public Sector https://t.co/6EDtoEHlGM
#AI #BigData #ML #DL #IoT #IIoT #MachineLearning #DataScience #De…"
35,Sun Mar 18 23:20:17 +0000 2018,0,No Location,1,RT @EandIRisk: Business interruption top #cyber #risk for captives. #infosec #cybersecurity #insurance https://t.co/7aksqt1cxM
36,Sun Mar 18 23:20:16 +0000 2018,0,No Location,2,"RT @davidjwalling: #Cybersecurity #InfoSec
Carreiro: plaintiffs likely moving forward with discovery and hoping for settlement.

https://t.…"
37,Sun Mar 18 23:20:16 +0000 2018,0,No Location,1,"RT @Lago72: 6 Security Threats to Look Out for in 2018 
https://t.co/MpDOeDfS8c
v/  @LogicalFront
HT @Fisher85M @karolina_kurzac

#cyberatt…"
38,Sun Mar 18 23:20:15 +0000 2018,0,No Location,1,"RT @sprp77: CHECK OUT https://t.co/eVnE0yBcqb Amazing Malware, Spam etc search engine #malware #OSINT #spam #search #infosec #exploits #Cyb…"
39,Sun Mar 18 23:20:04 +0000 2018,0,No Location,1,"Great #SXSW wrapup from @ErinCarson https://t.co/aAnBiTcDf7

@CNET  @elonmusk  @elonmusk  #swsw18 #sxsw2018 #5G… https://t.co/52oGeReKe6"
40,Sun Mar 18 23:20:04 +0000 2018,0,No Location,1,RT @CyberDomain: The Ethical Hack: A Framework for Business Value Penetration Testi https://t.co/F23GoYBdk5 #Cybersecurity #Bitcoin https:/…
41,Sun Mar 18 23:20:03 +0000 2018,0,No Location,1,"How AI Could Help the Public Sector https://t.co/6EDtoEHlGM
#AI #BigData #ML #DL #IoT #IIoT #MachineLearning… https://t.co/L5nlQjkdLI"
42,Sun Mar 18 23:20:00 +0000 2018,0,No Location,0,"CISSP Exam Cram, Fourth Edition, is the perfect study guide to hel https://t.co/hndQ3Rdl0e #Cybersecurity #Bitcoin https://t.co/WZrK9VtJRQ"
43,Sun Mar 18 23:19:57 +0000 2018,0,No Location,0,Learn how to use messaging technologies to build responsive and re https://t.co/WpityesVLg #Cybersecurity #Bitcoin https://t.co/89X2af3CVg
44,Sun Mar 18 23:19:53 +0000 2018,0,No Location,0,A military expert reveals how science fiction is fast becoming rea https://t.co/CSvYXBm6Az #Cybersecurity #Bitcoin https://t.co/SiCbawWfcj
45,Sun Mar 18 23:19:50 +0000 2018,0,No Location,0,Terrorists fight their wars in cyberspace as well as on the ground https://t.co/zhp0yqNow9 #Cybersecurity #Bitcoin https://t.co/YaquPyUsV6
46,Sun Mar 18 23:19:47 +0000 2018,0,No Location,1,The Ethical Hack: A Framework for Business Value Penetration Testi https://t.co/F23GoYBdk5 #Cybersecurity #Bitcoin https://t.co/gBHI4fA2cl
47,Sun Mar 18 23:19:44 +0000 2018,0,No Location,8,RT @DrivingTheDay: News Review: The Consensus GAC Advice on EU #GDPR &amp; ICANN #WHOIS Was The Final Blow To @ICANN at #ICANN61  https://t.co/…
48,Sun Mar 18 23:19:43 +0000 2018,0,No Location,10,RT @Hackers_toolbox: System Hardening Guide https://t.co/yAAgoOWkNG #InfoSec #CyberSecurity #Security
49,Sun Mar 18 23:19:35 +0000 2018,0,No Location,2,"RT @smesecurity: #infosec #cybercrime #cybersecurity ""Preparation is your best defence against ransomware"" https://t.co/Rc4hP1TkQC by @smes…"
50,Sun Mar 18 23:19:17 +0000 2018,0,No Location,1,RT @AnonymousVideo: ?#Tails #Privacy for anyone anywhere https://t.co/nZ50jXdokx #Anonymous #Anonymous #Hackers #Hacking #CyberSecurity
51,Sun Mar 18 23:19:16 +0000 2018,0,No Location,16,"RT @reach2ratan: GDPR Whiteboard 

200+ pages of the #GDPR distilled to just 1 page!  By @DanielSolove 

MT @TeachPrivacy @ingliguori
CC @a…"
52,Sun Mar 18 23:19:06 +0000 2018,0,No Location,0,"""How would we build a computer with free will?"" https://t.co/7lrpnm1NIV via Newsweek #cybersecurity"
53,Sun Mar 18 23:19:02 +0000 2018,0,No Location,1,Business interruption top #cyber #risk for captives. #infosec #cybersecurity #insurance https://t.co/7aksqt1cxM
54,Sun Mar 18 23:18:57 +0000 2018,0,No Location,2,"#Cybersecurity #InfoSec
Carreiro: plaintiffs likely moving forward with discovery and hoping for settlement.

https://t.co/AISlrnkVe1"
55,Sun Mar 18 23:18:54 +0000 2018,0,No Location,0,"Can't say it any better than this: ""Security without communication is worthless."" https://t.co/ZUkntexbjw #security… https://t.co/jydomFeAOf"
56,Sun Mar 18 23:18:43 +0000 2018,0,No Location,0,#RT @Optiv: Last chance! Round 1 will close tonight... vote now for what’s the most infamous #security #exploit of… https://t.co/KH7Op8VJYQ
57,Sun Mar 18 23:18:41 +0000 2018,0,No Location,1000,RT @tomsitlogic: Stop Trying to Prevent a Cyber Incident and Start Planning for One https://t.co/fuY3g8msoU #ciso #cybersecurity #retail #h…
58,Sun Mar 18 23:18:36 +0000 2018,0,No Location,1,"RT @CyberDomain: ""Cypherpunks is gripping, vital reading, explaining clearly the wa https://t.co/otTS3bsGaj #Cybersecurity #Bitcoin https:/…"
59,Sun Mar 18 23:18:11 +0000 2018,0,No Location,127,"RT @Fisher85M: How can you find #value in 4 steps with #BigData?

[via @objectivitydb]

#IoT #NoSQL #BI #Analytics #innovation #DataScience…"
60,Sun Mar 18 23:18:10 +0000 2018,1,No Location,0,Our online world is expanding - and blockchain can help secure it. Ethereum and its ERC  tokens are changing the pa… https://t.co/GGbOFvva2J
61,Sun Mar 18 23:17:59 +0000 2018,0,No Location,13,"RT @iMariaJohnsen: Israeli security researchers claim it just takes a quick #Googlesearch to find #logindetails ?https://t.co/fgoJeN7oqB

#…"
62,Sun Mar 18 23:17:56 +0000 2018,0,No Location,0,IoT platform manages devices via a 'single pane of glass': https://t.co/bASsX92QNS #InternetOfThings #IoTSecurity #CyberSecurity #Technology
63,Sun Mar 18 23:17:56 +0000 2018,0,No Location,14,RT @iMariaJohnsen: A #whistleblower has revealed to the Observer how #CambridgeAnalytica  harvested 50 million #Facebook profiles to manipu…
64,Sun Mar 18 23:17:54 +0000 2018,0,No Location,0,Who'd Want to be a CISO? https://t.co/vEzFI69rHP #CyberSecurity #CISO https://t.co/V1UPPKPZS2
65,Sun Mar 18 23:16:59 +0000 2018,0,No Location,1,"6 Security Threats to Look Out for in 2018 
https://t.co/MpDOeDfS8c
v/  @LogicalFront
HT @Fisher85M… https://t.co/foorTw7QYo"
66,Sun Mar 18 23:16:54 +0000 2018,0,No Location,1000,RT @tomsitlogic: Stop Trying to Prevent a Cyber Incident and Start Planning for One https://t.co/fuY3g8msoU #ciso #cybersecurity #retail #h…
67,Sun Mar 18 23:16:52 +0000 2018,0,No Location,1000,RT @tomsitlogic: Stop Trying to Prevent a Cyber Incident and Start Planning for One https://t.co/fuY3g8msoU #ciso #cybersecurity #retail #h…
68,Sun Mar 18 23:16:50 +0000 2018,0,No Location,1,"CHECK OUT https://t.co/eVnE0yBcqb Amazing Malware, Spam etc search engine #malware #OSINT #spam #search #infosec… https://t.co/TghR1tWEVy"
69,Sun Mar 18 23:16:24 +0000 2018,0,No Location,7,RT @BootstrapsBiz: How To Spearhead Your Company's Cyber Security Needs https://t.co/usLYpAU0MD / #IT #Cybersec #CyberSecurity https://t.co…
70,Sun Mar 18 23:16:01 +0000 2018,0,No Location,5,"RT @DallasOEM: #CyberSecurity is a year-round responsibility. With more and more happening online, it's vital to keep personal information…"
71,Sun Mar 18 23:15:49 +0000 2018,0,No Location,14,RT @iMariaJohnsen: A #whistleblower has revealed to the Observer how #CambridgeAnalytica  harvested 50 million #Facebook profiles to manipu…
72,Sun Mar 18 23:15:11 +0000 2018,0,No Location,0,Researchers: US needs an independent  #cybersecurity agency board https://t.co/zh4RdOlwDa
73,Sun Mar 18 23:15:08 +0000 2018,0,No Location,23,RT @Hackers_toolbox: nMap Vulnerability Scanner: Vulscan https://t.co/ADF0MKL1oq #InfoSec #CyberSecurity #Security
74,Sun Mar 18 23:15:05 +0000 2018,0,No Location,0,"What will drive #cybersecurity investment decisions this year? #GDPR, services &amp; more. https://t.co/xXelXNuvnn"
75,Sun Mar 18 23:15:02 +0000 2018,0,No Location,4,RT @chadloder: Important @ISC2 / @ICMCP_ORG study on #diversity in #cybersecurity: 32% of #security pros of color have experienced #discrim…
76,Sun Mar 18 23:14:56 +0000 2018,0,No Location,1,"From Facebook Messenger to Kik, and from Slack bots to Google Assi https://t.co/8eWurnZ4AX #Cybersecurity #Bitcoin https://t.co/JpI752gcl8"
77,Sun Mar 18 23:14:53 +0000 2018,0,No Location,1,This book presents the latest research on the challenges and solut https://t.co/UyOQaCh9Mf #Cybersecurity #Bitcoin https://t.co/vZ5yeAqw6A
78,Sun Mar 18 23:14:51 +0000 2018,1,No Location,2,"Updated May 20, 2014 Speed through Web logins with 1Password 4! https://t.co/JzETsi8ctv #Cybersecurity #Bitcoin"
79,Sun Mar 18 23:14:49 +0000 2018,0,No Location,1,"Malware, Computer virus, Computer worm, Trojan horse (computing), https://t.co/VJRFWJoq7b #Cybersecurity #Bitcoin https://t.co/PV4wC2gdXM"
80,Sun Mar 18 23:14:46 +0000 2018,0,No Location,1,Der Erwerb des Buches enthält gleichzeitig die kostenlose Mitglied https://t.co/iYqqOtKTrV #Cybersecurity #Bitcoin https://t.co/zSvaUdCH97
81,Sun Mar 18 23:14:24 +0000 2018,0,No Location,1000,RT @tomsitlogic: Stop Trying to Prevent a Cyber Incident and Start Planning for One https://t.co/fuY3g8msoU #ciso #cybersecurity #retail #h…
82,Sun Mar 18 23:14:17 +0000 2018,0,No Location,7,RT @HarbRimah: The Basics Of #Cybersecurity  #technology #Cloud #cyberattacks #cyber #AI #IoT #BlockChain #ransomware #BigData #phishing #h…
83,Sun Mar 18 23:14:10 +0000 2018,0,No Location,13,"RT @iMariaJohnsen: Israeli security researchers claim it just takes a quick #Googlesearch to find #logindetails ?https://t.co/fgoJeN7oqB

#…"
84,Sun Mar 18 23:14:05 +0000 2018,0,No Location,2,"RT @centroELIS: Innovazione è anche condivisione ??
Insieme a @EnelGroup, partner di #OpenItalyELIS, abbiamo organizzato una 2 giorni di de…"
85,Sun Mar 18 23:14:04 +0000 2018,0,No Location,14,RT @iMariaJohnsen: A #whistleblower has revealed to the Observer how #CambridgeAnalytica  harvested 50 million #Facebook profiles to manipu…
86,Sun Mar 18 23:13:31 +0000 2018,0,No Location,127,"RT @Fisher85M: Strengthen your #Firmware #Security {Whitepaper}

#CyberSecurity #Exploit #infosec #Malware #BI #Analytics #IoT #Integrity #…"
87,Sun Mar 18 23:13:14 +0000 2018,1,No Location,0,"Not some, all!

#CyberSecurity  https://t.co/wQRgnVfozu"
88,Sun Mar 18 23:13:09 +0000 2018,0,No Location,897,"RT @CrypteloDrive: #Cryptelo Team is all smiles after yesterday's start of the Public Sale!

We've already raised 646+ ETH. Thank you for y…"
